"REAL PUNJABI TASTE       BRAMPTON     ON","12/16/2022","10:17 PM","-12.99"
"ABC*FUZION FITNESS       905-4551770  ON","12/16/2022","03:19 PM","-19.77"
"MIDWAY INVADER           MISSISSAUGA  ON","12/16/2022","06:46 AM","-8.25"
"TIM HORTONS #2244        BRAMPTON     ON","12/15/2022","06:35 PM","-4.54"
"TIM HORTONS #3020        BRAMPTON     ON","12/14/2022","08:52 PM","-1.92"
"SARANGAN'S NF #4493      BRAMPTON     ON","12/14/2022","07:17 PM","-9.97"
"COSTCO WHOLESALE W162    BRAMPTON     ON","12/13/2022","11:51 PM","-219.01"
"COSTCO WHOLESALE W162    BRAMPTON     ON","12/13/2022","10:44 PM","-6.77"
"TIM HORTONS #3020        BRAMPTON     ON","12/13/2022","08:51 PM","-3.80"
"MASSAGE ADDICT MAVIS     MISSISSAUGA  ON","12/13/2022","04:56 PM","-23.70"
"ABC*FUZION FITNESS       905-4551770  ON","12/13/2022","09:55 AM","-56.48"
"Payment BNS","PAYMENT","TEJINDER","12/13/2022","05:00 AM","800.00"
"PAPASODARO NATUROPATHY   BRAMPTON     ON","12/12/2022","09:40 PM","-11.30"
"TIM HORTONS #6376        BRAMPTON     ON","12/12/2022","03:29 PM","-3.80"
"TIM HORTONS #3020        BRAMPTON     ON","12/12/2022","02:26 AM","-4.54"
"NATH MEAT                BRAMPTON     ON","12/11/2022","05:00 AM","-16.02"
"01767 CIRCLE K           BRAMPTON     ON","12/11/2022","03:50 AM","-40.00"
"TIM HORTONS #2244        BRAMPTON     ON","12/11/2022","03:13 AM","-7.91"
"NATH MEAT                BRAMPTON     ON","12/10/2022","11:25 PM","-17.63"
"ROGERS ******8688        888-764-3771 ON","12/10/2022","02:54 PM","-150.09"
"TIM HORTONS #3020        BRAMPTON     ON","12/09/2022","08:17 PM","-4.54"
"NEW LOCOMOTION           MISSISSAUGA  ON","12/09/2022","06:59 PM","-8.25"
"TIM HORTONS #2244        BRAMPTON     ON","12/09/2022","06:33 PM","-4.01"
"TIM HORTONS #1712        MISSISSAUGA  ON","12/08/2022","12:16 AM","-3.84"
"UBER CANADA/UBERTRIP     TORONTO      ON","12/07/2022","02:25 PM","-9.71"
"TIM HORTONS #3020        BRAMPTON     ON","12/05/2022","10:51 PM","-1.92"
"PAPASODARO NATUROPATHY   BRAMPTON     ON","12/05/2022","08:40 PM","-28.24"
"PUNJABI CHAAP CORNER     BRAMPTON     ON","12/05/2022","03:32 AM","-15.80"
"TIM HORTONS #3020        BRAMPTON     ON","12/04/2022","06:43 PM","-4.54"
"MIDWAY INVADER           MISSISSAUGA  ON","12/04/2022","02:58 AM","-7.50"
"TIM HORTONS #3020        BRAMPTON     ON","12/03/2022","10:38 PM","-1.92"
"TIM HORTONS #4321        BRAMPTON     ON","12/03/2022","09:33 PM","-2.30"
"AMZ*Amazon.ca            AMAZON.CA    ON","REFUND","TEJINDER","12/03/2022","05:00 AM","63.16"
"SHELL C21971             GEORGETOWN   ON","12/03/2022","02:31 AM","-45.00"
"TIM HORTONS #3020        BRAMPTON     ON","12/02/2022","09:22 PM","-1.92"
"ABC*FUZION FITNESS       905-4551770  ON","12/02/2022","11:40 AM","-19.77"
"COSTCO WHOLESALE W162    BRAMPTON     ON","12/01/2022","10:40 PM","-3.03"
"Payment BNS","PAYMENT","TEJINDER","12/01/2022","05:00 AM","50.00"
"REXALL PHARMACY #2386    BRAMPTON     ON","12/01/2022","12:00 AM","-16.94"
"Amazon.ca*DX5CR2X23      AMAZON.CA    ON","11/30/2022","11:52 AM","-63.16"
"PAPASODARO NATUROPATHY   BRAMPTON     ON","11/28/2022","08:37 PM","-11.30"
"TIM HORTONS #6376        BRAMPTON     ON","11/28/2022","08:00 PM","-10.49"
"MOORES CLOTHING 0114     BRAMPTON     ON","11/27/2022","11:46 PM","-56.49"
"TIM HORTONS #7625        BRAMPTON     ON","11/27/2022","09:56 PM","-5.45"
"MOORES CLOTHING 0114     BRAMPTON     ON","11/27/2022","08:37 PM","-62.10"
"BENEVITY DONATIONS       855-237-7875 FL","11/27/2022","03:08 PM","-322.79"
"Payment BNS","PAYMENT","TEJINDER","11/27/2022","05:00 AM","1000.00"
"FOOT LOCKER CANADA       BRAMPTON     ON","11/26/2022","10:34 PM","-101.69"
"COSTCO WHOLESALE W162    BRAMPTON     ON","11/26/2022","09:40 PM","-1.58"
"COSTCO WHOLESALE W162    BRAMPTON     ON","REFUND","TEJINDER","11/26/2022","09:10 PM","79.09"
"COSTCO WHOLESALE W162    BRAMPTON     ON","11/26/2022","08:13 PM","-2.72"
"COSTCO WHOLESALE W162    BRAMPTON     ON","11/26/2022","08:09 PM","-498.69"
"MCDONALD'S #23918  Q04   MISSISSAUGA  ON","11/26/2022","07:17 PM","-2.93"
"COSTCO WHOLESALE W162    BRAMPTON     ON","REFUND","TEJINDER","11/26/2022","06:58 PM","338.99"
"TIM HORTONS #1568        MISSISSAUGA  ON","11/26/2022","05:13 PM","-3.80"
"COSTCO WHOLESALE W162    BRAMPTON     ON","11/26/2022","05:00 AM","-0.32"
"COSTCO WHOLESALE W162    BRAMPTON     ON","11/26/2022","04:51 AM","-2.72"
"ROYAL PAAN               BRAMPTON     ON","11/26/2022","01:32 AM","-11.30"
"WEST 49 1656             HALTON HILLS ON","11/26/2022","01:10 AM","-45.19"
"AEO CANADA CORPORATION   GEORGETOWN   ON","11/26/2022","12:45 AM","-33.89"
"GAP OUTLET 2538          HALTON HILLS ON","11/26/2022","12:28 AM","-30.50"
"GOOGLE *YouTubePremium   g.co/helppay#NS","11/25/2022","11:46 PM","-7.90"
"OLD NAVY CA 4459         HALTON HILLS ON","11/25/2022","10:13 PM","-162.66"
"TIM HORTONS #1669        HORNBY       ON","11/25/2022","09:33 PM","-1.92"
"LEVIS TORONTO PREMIUM    HALTON HILLS ON","11/25/2022","09:15 PM","-61.02"
"COSTCO WHOLESALE W162    BRAMPTON     ON","11/25/2022","07:16 PM","-79.09"
"PETROCAN                 HORNBY       ON","11/25/2022","05:00 AM","-50.00"
"CDN TIRE STORE #00010    BRAMPTON     ON","11/25/2022","12:17 AM","-199.87"
"PUNJABI CHAAP CORNER     KITCHENER    ON","11/24/2022","09:49 PM","-17.50"
"adidas 2014 Halton Hil   Halton Hills ON","11/24/2022","09:01 PM","-67.80"
"TIM HORTONS #1216        BRAMPTON     ON","11/23/2022","10:30 PM","-5.45"
"SARANGAN'S NF #4493      BRAMPTON     ON","11/23/2022","06:51 PM","-6.99"
"TIM HORTONS #3020        BRAMPTON     ON","11/22/2022","05:52 PM","-5.71"
"TIM HORTONS #3020        BRAMPTON     ON","11/21/2022","06:34 PM","-5.71"
"TIM HORTONS #2244        BRAMPTON     ON","11/20/2022","10:05 PM","-4.74"
"RCSS HWY 10 & STEELES    BRAMPTON     ON","11/20/2022","06:41 PM","-158.19"
"TIM HORTONS #1216        BRAMPTON     ON","11/20/2022","07:25 AM","-3.40"
"NATH MEAT                BRAMPTON     ON","11/20/2022","02:43 AM","-26.00"
"MCDONALD'S #29186  Q04   MISSISSAUGA  ON","11/19/2022","05:59 PM","-3.35"
"Subway 61906             Brampton     ON","11/18/2022","11:47 PM","-8.80"
"ESSO CIRCLE K            BRAMPTON     ON","11/18/2022","11:29 PM","-45.00"
"COSTCO WHOLESALE W162    BRAMPTON     ON","11/18/2022","07:06 PM","-1.58"
"ABC*FUZION FITNESS       905-4551770  ON","11/18/2022","04:45 PM","-19.77"
"Payment BNS","PAYMENT","TEJINDER","11/18/2022","05:00 AM","1000.00"
"COSTCO WHOLESALE W162    BRAMPTON     ON","11/16/2022","11:13 PM","-1.58"
"COSTCO WHOLESALE W162    BRAMPTON     ON","11/16/2022","11:12 PM","-22.59"
"TIM HORTONS #3020        BRAMPTON     ON","11/14/2022","04:20 PM","-1.92"
"GINO'S PIZZA #124        BRAMPTON     ON","11/13/2022","10:47 PM","-11.30"
"Subway 49477             Brampton     ON","11/13/2022","10:35 PM","-7.90"
"Fuzion Fitness           BRAMPTON     ON","11/13/2022","10:17 PM","-39.54"
"MASSAGE ADDICT MAVIS     MISSISSAUGA  ON","11/13/2022","07:48 PM","-10.00"
"TIM HORTONS #3020        BRAMPTON     ON","11/13/2022","05:59 PM","-1.92"
"SARANGAN'S NF #4493      BRAMPTON     ON","11/13/2022","04:32 PM","-6.99"
"TIM HORTONS #3020        BRAMPTON     ON","11/12/2022","07:07 PM","-4.81"
"NATH MEAT                BRAMPTON     ON","11/11/2022","11:48 PM","-18.75"
"ESSO CIRCLE K            BRAMPTON     ON","11/11/2022","11:36 PM","-45.00"
"ROGERS ******8688        888-764-3771 ON","11/11/2022","02:29 PM","-150.09"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","11/11/2022","03:47 AM","-8.46"
"MCDONALD'S #40589        MILTON       ON","11/11/2022","02:24 AM","-14.76"
"TIM HORTONS #2244        BRAMPTON     ON","11/11/2022","12:31 AM","-2.30"
"TIM HORTONS #2244        BRAMPTON     ON","11/09/2022","11:17 PM","-2.30"
"PUNJABI CHAAP CORNER     KITCHENER    ON","11/08/2022","04:32 PM","-17.50"
"AMZN Mktp CA*H24M38H41   WWW.AMAZON.CAON","11/06/2022","04:35 PM","-3.36"
"AMZN Mktp CA*H21NA9G21   WWW.AMAZON.CAON","11/06/2022","01:49 AM","-42.46"
"COSTCO WHOLESALE W162    BRAMPTON     ON","11/05/2022","10:11 PM","-1.58"
"COSTCO WHOLESALE W162    BRAMPTON     ON","11/05/2022","10:08 PM","-338.99"
"COSTCO WHOLESALE W162    BRAMPTON     ON","11/05/2022","10:06 PM","-114.98"
"COSTCO WHOLESALE W162    BRAMPTON     ON","11/04/2022","10:50 PM","-8.24"
"COSTCO WHOLESALE W162    BRAMPTON     ON","11/04/2022","10:34 PM","-67.80"
"QUEEN AND BRAMALEA ESS   BRAMPTON     ON","11/04/2022","05:55 PM","-40.00"
"Payment BNS","PAYMENT","TEJINDER","11/03/2022","04:00 AM","1000.00"
"COSTCO WHOLESALE W162    BRAMPTON     ON","11/02/2022","10:45 PM","-1.58"
"TIM HORTONS #3020        BRAMPTON     ON","11/02/2022","08:10 PM","-2.40"
"NATH MEAT                BRAMPTON     ON","11/02/2022","01:10 AM","-6.45"
"NATURE'S SOURCE INC.     MISSISSAUGA  ON","11/01/2022","07:39 PM","-176.27"
"TIM HORTONS #3020        BRAMPTON     ON","11/01/2022","07:21 PM","-2.40"
"TIM HORTONS #2244        BRAMPTON     ON","11/01/2022","01:50 AM","-6.20"
"SHELL C21743             BRAMPTON     ON","10/31/2022","09:11 PM","-30.00"
"NATURE'S TOUCH NATUROP   BRAMPTON     ON","10/31/2022","08:58 PM","-12.00"
"MIDWAY INVADER           MISSISSAUGA  ON","10/30/2022","11:43 PM","-12.72"
"TIM HORTONS #2244        BRAMPTON     ON","10/30/2022","04:00 AM","-1.92"
"NATH MEAT                BRAMPTON     ON","10/30/2022","01:54 AM","-12.11"
"KING TANDOORI            BRAMPTON     ON","10/29/2022","04:16 AM","-32.70"
"DESI BITES               KITCHENER    ON","10/29/2022","01:43 AM","-1.31"
"TIM HORTONS #3566        KITCHENER    ON","10/29/2022","12:00 AM","-1.67"
"TIM HORTONS #2244        BRAMPTON     ON","10/28/2022","08:01 PM","-1.92"
"SARANGAN'S NF #4493      BRAMPTON     ON","10/28/2022","04:14 PM","-6.99"
"TIM HORTONS #2244        BRAMPTON     ON","10/27/2022","06:20 PM","-1.92"
"BENEVITY DONATIONS       855-237-7875 FL","10/27/2022","03:15 PM","-328.85"
"NATH MEAT                BRAMPTON     ON","10/27/2022","01:39 AM","-12.91"
"TIM HORTONS #3020        BRAMPTON     ON","10/26/2022","06:51 PM","-1.92"
"GOOGLE *YouTubePremium   g.co/helppay#NS","10/25/2022","10:46 PM","-7.90"
"INDIAN FROOTLAND         BRAMPTON     ON","10/25/2022","10:21 PM","-11.79"
"APPLE.COM/CA             800-676-2775 ON","10/25/2022","09:51 PM","-25.99"
"TIM HORTONS #3020        BRAMPTON     ON","10/25/2022","04:21 PM","-1.92"
"TIM HORTONS #1216        BRAMPTON     ON","10/25/2022","02:16 AM","-5.64"
"TIM HORTONS #1216        BRAMPTON     ON","10/25/2022","02:13 AM","-3.55"
"REAL PUNJABI TASTE       BRAMPTON     ON","10/25/2022","01:39 AM","-13.25"
"PETROCAN                 MISSISSAUGA  ON","10/25/2022","01:36 AM","-40.00"
"TIM HORTONS #3020        BRAMPTON     ON","10/23/2022","07:46 PM","-10.49"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","10/23/2022","04:23 PM","-14.10"
"EGGSMART STORE #4010     BRAMPTON     ON","10/22/2022","07:52 PM","-11.29"
"PATANJALI SEWA KENDRA    BRAMPTON     ON","10/21/2022","08:13 PM","-38.39"
"TIM HORTONS #3020        BRAMPTON     ON","10/21/2022","03:47 PM","-3.80"
"ESSO CIRCLE K            BRAMPTON     ON","10/20/2022","03:11 PM","-30.00"
"TIM HORTONS #3020        BRAMPTON     ON","10/20/2022","03:08 PM","-2.17"
"TIM HORTONS #2244        BRAMPTON     ON","10/20/2022","04:44 AM","-5.15"
"TIM HORTONS #4321        BRAMPTON     ON","10/20/2022","01:18 AM","-5.15"
"Subway 49477             Brampton     ON","10/19/2022","06:16 PM","-5.65"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","10/18/2022","11:56 PM","-12.42"
"TIM HORTONS #3020        BRAMPTON     ON","10/18/2022","04:40 AM","-1.67"
"GINO'S PIZZA #124        BRAMPTON     ON","10/18/2022","01:11 AM","-11.30"
"TIM HORTONS #3020        BRAMPTON     ON","10/17/2022","07:34 PM","-1.92"
"INDIAN FROOTLAND         BRAMPTON     ON","10/17/2022","07:23 PM","-11.84"
"INDIAN FROOTLAND         BRAMPTON     ON","10/17/2022","12:49 AM","-11.39"
"UDUPI MADRAS CAFE        MISSISSAUGA  ON","10/16/2022","09:46 PM","-22.71"
"TIM HORTONS #4321        BRAMPTON     ON","10/16/2022","06:17 PM","-4.89"
"Subway 6385              Brampton     ON","10/16/2022","04:01 AM","-6.77"
"INDIAN FROOTLAND         BRAMPTON     ON","10/16/2022","04:00 AM","-3.38"
"INDIAN FROOTLAND         BRAMPTON     ON","10/15/2022","07:21 PM","-3.99"
"GINO'S PIZZA #124        BRAMPTON     ON","10/15/2022","06:14 PM","-11.30"
"TIM HORTONS #3020        BRAMPTON     ON","10/15/2022","06:08 PM","-1.92"
"CDN TIRE STORE #00010    BRAMPTON     ON","10/14/2022","10:48 PM","-24.85"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","10/14/2022","07:46 PM","-14.10"
"PETROCAN                 BRAMPTON     ON","10/14/2022","07:20 PM","-45.00"
"MCDONALD S #9473         BRAMPTON     ON","10/14/2022","07:02 PM","-19.19"
"Payment BNS","PAYMENT","TEJINDER","10/14/2022","04:00 AM","1000.00"
"TIM HORTONS #2244        BRAMPTON     ON","10/13/2022","10:33 PM","-2.40"
"NATH MEAT                BRAMPTON     ON","10/13/2022","06:28 PM","-8.19"
"TIM HORTONS #3020        BRAMPTON     ON","10/13/2022","06:23 PM","-4.54"
"EVENTBRITE/BOLLYWOODAM   SAINT JOHN   NB","10/13/2022","04:34 AM","-22.23"
"NATH MEAT                BRAMPTON     ON","10/13/2022","01:19 AM","-10.43"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","10/12/2022","07:56 PM","-14.10"
"TIM HORTONS #3020        BRAMPTON     ON","10/12/2022","04:00 AM","-3.80"
"PUNJABI CHAAP CORNER     BRAMPTON     ON","10/11/2022","11:24 PM","-17.48"
"Subway 61906             Brampton     ON","10/11/2022","09:48 PM","-6.77"
"PLANET BOWL              TORONTO      ON","10/11/2022","01:09 AM","-27.59"
"Subway 6385              Brampton     ON","10/10/2022","07:46 PM","-6.77"
"EVENTBRITE/DISCODANDIA   SAINT JOHN   NB","10/10/2022","07:20 PM","-22.23"
"TIM HORTONS #1992        TORONTO      ON","10/10/2022","04:10 PM","-3.55"
"ROGERS ******8688        888-764-3771 ON","10/10/2022","02:17 PM","-150.09"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","10/10/2022","01:18 AM","-12.42"
"ESSO CIRCLE K            MISSISSAUGA  ON","10/09/2022","10:25 PM","-45.00"
"TIM HORTONS #2244        BRAMPTON     ON","10/09/2022","07:33 PM","-3.80"
"TIM HORTONS #3020        BRAMPTON     ON","10/09/2022","01:54 AM","-3.80"
"NATH MEAT                BRAMPTON     ON","10/08/2022","08:01 PM","-16.21"
"TIM HORTONS #3020        BRAMPTON     ON","10/07/2022","07:14 PM","-3.80"
"FOOK HING RESTURANT      BRAMPTON     ON","10/07/2022","06:25 PM","-14.41"
"NATH MEAT                BRAMPTON     ON","10/06/2022","07:21 PM","-15.00"
"TIM HORTONS #3020        BRAMPTON     ON","10/06/2022","06:29 PM","-1.92"
"SHELL C21971             GEORGETOWN   ON","10/06/2022","04:00 AM","-20.00"
"TIM HORTONS #2244        BRAMPTON     ON","10/05/2022","11:09 PM","-3.80"
"CDN TIRE STORE #00010    BRAMPTON     ON","10/05/2022","10:55 PM","-33.89"
"DOLLARAMA # 204          BRAMPTON     ON","10/05/2022","10:38 PM","-6.25"
"NATH MEAT                BRAMPTON     ON","10/05/2022","10:16 PM","-12.00"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","10/05/2022","06:15 PM","-8.46"
"INDIAN FROOTLAND         BRAMPTON     ON","10/05/2022","01:12 AM","-19.02"
"NATH MEAT                BRAMPTON     ON","10/04/2022","10:09 PM","-10.00"
"LINDT  SPRUNGLI          NIAGARA FALLSON","10/04/2022","09:44 PM","-97.09"
"TIM HORTONS #2244        BRAMPTON     ON","10/04/2022","05:04 PM","-1.88"
"MCDONALD'S #21612  Q04   BRAMPTON     ON","10/04/2022","04:51 PM","-6.53"
"Payment BNS","PAYMENT","TEJINDER","10/04/2022","04:00 AM","500.00"
"GINO'S PIZZA #124        BRAMPTON     ON","10/03/2022","09:56 PM","-1.15"
"GINO'S PIZZA #124        BRAMPTON     ON","10/03/2022","04:52 PM","-11.30"
"NATH MEAT                BRAMPTON     ON","10/02/2022","11:47 PM","-17.63"
"REAL PUNJABI TASTE       BRAMPTON     ON","10/02/2022","09:55 PM","-11.30"
"MCDONALD'S #29186  Q04   MISSISSAUGA  ON","10/02/2022","08:26 PM","-4.19"
"SQ *WELLNESS BEADS AND   ETOBICOKE    ON","10/02/2022","08:02 PM","-30.00"
"PETROCAN                 MISSISSAUGA  ON","10/02/2022","06:38 PM","-40.00"
"TIM HORTONS #3020        BRAMPTON     ON","10/02/2022","03:49 PM","-1.88"
"FOOK HING RESTURANT      BRAMPTON     ON","10/01/2022","11:35 PM","-14.41"
"MCDONALD'S #21612  Q04   BRAMPTON     ON","10/01/2022","09:18 PM","-4.19"
"NATH MEAT                BRAMPTON     ON","10/01/2022","07:39 PM","-8.00"
"SARDAR JI                BRAMPTON     ON","10/01/2022","01:43 AM","-13.55"
"TIM HORTONS #3020        BRAMPTON     ON","09/30/2022","06:20 PM","-1.92"
"CITY SOUTH PIZZA         BRAMPTON     ON","09/29/2022","04:00 AM","-29.20"
"NATH MEAT                BRAMPTON     ON","09/29/2022","01:45 AM","-32.86"
"SHELL C21971             GEORGETOWN   ON","09/28/2022","07:36 PM","-30.00"
"MCDONALD'S #21612  Q04   BRAMPTON     ON","09/28/2022","06:40 PM","-7.89"
"MCDONALD'S #23918  Q04   MISSISSAUGA  ON","09/28/2022","04:31 AM","-3.14"
"MCDONALD'S #21612  Q04   BRAMPTON     ON","09/27/2022","10:37 PM","-3.98"
"TIM HORTONS #3020        BRAMPTON     ON","09/27/2022","06:14 PM","-5.65"
"BENEVITY DONATIONS       855-237-7875 AA","09/27/2022","03:19 PM","-331.61"
"NATH MEAT                BRAMPTON     ON","09/27/2022","01:26 AM","-8.71"
"TIM HORTONS #3020        BRAMPTON     ON","09/26/2022","09:57 PM","-1.92"
"NATH MEAT                BRAMPTON     ON","09/26/2022","01:00 AM","-13.56"
"GOOGLE *YouTubePremium   g.co/helppay#NS","09/25/2022","10:46 PM","-7.90"
"TIM HORTONS #3020        BRAMPTON     ON","09/25/2022","07:55 PM","-4.10"
"Payment BNS","PAYMENT","TEJINDER","09/25/2022","04:00 AM","500.00"
"MCDONALD'S #40206        NORTH YORK   ON","09/25/2022","12:37 AM","-5.45"
"WAL-MART #3130           BRAMPTON     ON","09/24/2022","10:30 PM","-16.88"
"SHELL C21971             GEORGETOWN   ON","09/24/2022","09:54 PM","-40.00"
"NATH MEAT                BRAMPTON     ON","09/24/2022","08:21 PM","-11.20"
"TIM HORTONS #3020        BRAMPTON     ON","09/23/2022","08:05 PM","-10.72"
"FOOK HING RESTURANT      BRAMPTON     ON","09/23/2022","02:19 AM","-11.58"
"MASSAGE ADDICT MAVIS     MISSISSAUGA  ON","09/22/2022","08:05 PM","-113.00"
"TIM HORTONS #3020        BRAMPTON     ON","09/22/2022","04:53 PM","-3.80"
"MASSAGE ADDICT MAVIS     MISSISSAUGA  ON","09/22/2022","04:52 PM","-10.00"
"REAL PUNJABI TASTE       BRAMPTON     ON","09/21/2022","08:33 PM","-11.30"
"TIM HORTONS #0385        BRAMPTON     ON","09/21/2022","04:01 PM","-3.80"
"SKIPTHEDISHES            WINNIPEG     MB","09/20/2022","11:53 PM","-15.89"
"NATH MEAT                BRAMPTON     ON","09/20/2022","01:16 AM","-9.55"
"TIM HORTONS #1216        BRAMPTON     ON","09/19/2022","10:32 PM","-2.07"
"PATANJALI SEWA KENDRA    BRAMPTON     ON","09/19/2022","06:08 PM","-11.29"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","09/19/2022","12:20 PM","-8.46"
"PUNJABI CHAAP CORNER     BRAMPTON     ON","09/19/2022","01:45 AM","-15.80"
"VILLAGE OF INDIA         BRAMPTON     ON","09/18/2022","09:37 PM","-18.61"
"PETROCAN                 MISSISSAUGA  ON","09/18/2022","08:49 PM","-35.00"
"TIM HORTONS #2244        BRAMPTON     ON","09/18/2022","05:34 PM","-3.80"
"MCDONALD'S #21612  Q04   BRAMPTON     ON","09/18/2022","05:23 PM","-2.93"
"NATH MEAT                BRAMPTON     ON","09/18/2022","01:57 AM","-8.23"
"TIM HORTONS #2244        BRAMPTON     ON","09/17/2022","10:18 PM","-12.69"
"THE HOME DEPOT #7006     BRAMPTON     ON","09/17/2022","09:58 PM","-67.78"
"TIM HORTONS #6376        BRAMPTON     ON","09/17/2022","07:42 PM","-8.71"
"SARANGAN'S NF #4493      BRAMPTON     ON","09/15/2022","11:25 PM","-6.99"
"NATH MEAT                BRAMPTON     ON","09/15/2022","11:11 PM","-8.27"
"NATH MEAT                BRAMPTON     ON","09/15/2022","11:10 PM","-10.00"
"CDN TIRE STORE #00010    BRAMPTON     ON","09/15/2022","10:25 PM","-29.92"
"TIM HORTONS #3020        BRAMPTON     ON","09/15/2022","06:51 PM","-7.13"
"TIM HORTONS #3020        BRAMPTON     ON","09/14/2022","04:38 PM","-4.54"
"NATH MEAT                BRAMPTON     ON","09/14/2022","12:53 AM","-24.86"
"NATH MEAT                BRAMPTON     ON","09/14/2022","12:53 AM","-12.43"
"DOLLARAMA # 204          BRAMPTON     ON","09/13/2022","10:09 PM","-18.65"
"TIM HORTONS #2244        BRAMPTON     ON","09/13/2022","08:32 PM","-6.78"
"TIM HORTONS #3020        BRAMPTON     ON","09/13/2022","04:36 PM","-3.80"
"NATH MEAT                BRAMPTON     ON","09/13/2022","01:25 AM","-12.43"
"SARANGAN'S NF #4493      BRAMPTON     ON","09/12/2022","10:09 PM","-80.08"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","09/12/2022","09:21 PM","-8.46"
"ROGERS ******8688        888-764-3771 ON","09/12/2022","01:24 PM","-140.98"
"INDIAN FROOTLAND         BRAMPTON     ON","09/12/2022","01:21 AM","-12.44"
"GINO'S PIZZA #124        BRAMPTON     ON","09/11/2022","02:24 AM","-11.30"
"TIM HORTONS #2244        BRAMPTON     ON","09/10/2022","09:41 PM","-3.49"
"NATH MEAT                BRAMPTON     ON","09/09/2022","11:00 PM","-34.86"
"TIM HORTONS #3020        BRAMPTON     ON","09/09/2022","04:57 AM","-1.92"
"SHELL C21971             GEORGETOWN   ON","09/08/2022","07:19 PM","-45.00"
"TIM HORTONS #6376        BRAMPTON     ON","09/08/2022","05:14 PM","-2.40"
"Subway 6385              Brampton     ON","09/08/2022","02:42 AM","-11.63"
"MCDONALD'S #29186  Q04   MISSISSAUGA  ON","09/07/2022","10:57 PM","-5.14"
"TIM HORTONS #3020        BRAMPTON     ON","09/07/2022","04:03 PM","-1.92"
"Payment BNS","PAYMENT","TEJINDER","09/07/2022","04:00 AM","1000.00"
"TIM HORTONS #1216        BRAMPTON     ON","09/06/2022","08:26 PM","-2.40"
"PUNJABI CHAAP CORNER     BRAMPTON     ON","09/06/2022","06:10 PM","-17.48"
"TIM HORTONS #3020        BRAMPTON     ON","09/06/2022","04:30 PM","-1.92"
"GINO'S PIZZA #124        BRAMPTON     ON","09/04/2022","10:34 PM","-19.21"
"INDIAN FROOTLAND         BRAMPTON     ON","09/04/2022","06:07 PM","-9.37"
"STARBUCKS COFFEE #2327   BRAMPTON     ON","09/04/2022","05:50 PM","-2.78"
"NATH MEAT                BRAMPTON     ON","09/03/2022","08:59 PM","-4.00"
"NATH MEAT                BRAMPTON     ON","09/03/2022","08:57 PM","-37.70"
"PETROCAN                 MISSISSAUGA  ON","09/03/2022","06:05 PM","-30.00"
"REAL PUNJABI TASTE       BRAMPTON     ON","09/03/2022","04:37 PM","-13.25"
"TIM HORTONS #3020        BRAMPTON     ON","09/02/2022","04:07 AM","-1.92"
"TIM HORTONS #3020        BRAMPTON     ON","09/01/2022","05:02 PM","-1.92"
"SARANGAN'S NF #4493      BRAMPTON     ON","09/01/2022","12:06 AM","-6.99"
"TIM HORTONS #2244        BRAMPTON     ON","08/31/2022","07:49 PM","-1.92"
"MCDONALD'S #21612  Q04   BRAMPTON     ON","08/31/2022","01:27 AM","-2.93"
"TIM HORTONS #2244        BRAMPTON     ON","08/31/2022","01:19 AM","-1.67"
"ADOBO FRESH BURRITO ME   BRAMPTON     ON","08/30/2022","11:13 PM","-8.46"
"PETROCAN                 BRAMPTON     ON","08/30/2022","03:09 AM","-45.00"
"EGGSMART STORE #4010     BRAMPTON     ON","08/29/2022","04:05 AM","-15.81"
"MCDONALD'S #21612  Q04   BRAMPTON     ON","08/29/2022","01:45 AM","-2.93"
"COSTCO WHOLESALE W1261   WOODBRIDGE   ON","08/28/2022","09:39 PM","-1.58"
"COSTCO WHOLESALE W1261   WOODBRIDGE   ON","08/28/2022","09:38 PM","-225.99"
"COSTCO WHOLESALE W162    BRAMPTON     ON","08/28/2022","08:44 PM","-184.24"
"PUNJABI CHAAP CORNER     BRAMPTON     ON","08/28/2022","08:04 PM","-15.80"
"ICHIBAN EXPRESS BRAMPT   BRAMPTON     ON","08/28/2022","06:20 PM","-8.42"
"PUNJABI CHAAP CORNER     BRAMPTON     ON","08/28/2022","04:08 PM","-15.80"
"Payment BNS","PAYMENT","TEJINDER","08/28/2022","04:00 AM","1000.00"
"TIM HORTONS #4321        BRAMPTON     ON","08/27/2022","10:41 PM","-2.40"
"PATANJALI SEWA KENDRA    BRAMPTON     ON","08/27/2022","08:49 PM","-11.29"
"BENEVITY DONATIONS       855-237-7875 AA","08/27/2022","03:26 PM","-313.41"
"PUNJABI CHAAP CORNER     BRAMPTON     ON","08/27/2022","02:24 AM","-15.80"
"TIM HORTONS #3020        BRAMPTON     ON","08/26/2022","08:38 PM","-2.40"
"GOOGLE *YouTubePremium   g.co/helppay#NS","08/25/2022","10:46 PM","-7.90"
